"codigo_ibge";"municipio";"uf_sigla";"porte_populacional";"ano_2020";"media_pos";"perfil_mudanca"
"3505500";"BARRETOS";"SP";"Grande Porte";"56,023444465639336443";"71,49162190423206198";"2. Constantes (Sustentabilidade)"
"3505609";"BARRINHA";"SP";"Pequeno Porte II";"2,348891660125647096";"9,73141354775472678";"1. Despertados (Efeito Indutor)"
"3505807";"BASTOS";"SP";"Pequeno Porte II";"23,533030992768068757";"61,64312223578227190";"1. Despertados (Efeito Indutor)"
"3505906";"BATATAIS";"SP";"Médio Porte";"35,854342650674588810";"81,84410136853929885";"1. Despertados (Efeito Indutor)"
"3506003";"BAURU";"SP";"Grande Porte";"46,997935444692807039";"67,00335667139898987";"1. Despertados (Efeito Indutor)"
"3506102";"BEBEDOURO";"SP";"Médio Porte";"18,230911226888999010";"16,75638698425817452";"2. Constantes (Sustentabilidade)"
"3506201";"BENTO DE ABREU";"SP";"Pequeno Porte I";"11,053931978272849790";"10,80860111515027810";"2. Constantes (Sustentabilidade)"
"3506300";"BERNARDINO DE CAMPOS";"SP";"Pequeno Porte I";"33,827531657144021437";"68,47201435739373210";"1. Despertados (Efeito Indutor)"
"3506359";"BERTIOGA";"SP";"Médio Porte";"34,769250369397759926";"59,19740433152230707";"1. Despertados (Efeito Indutor)"
"3506409";"BILAC";"SP";"Pequeno Porte I";"6,721567060989982245";"10,83048056486525468";"2. Constantes (Sustentabilidade)"
"3506508";"BIRIGUI";"SP";"Grande Porte";"72,661063939123962996";"27,58897514857453359";"4. Efeito Substituição (Retração Local)"
"3506607";"BIRITIBA MIRIM";"SP";"Pequeno Porte II";"20,946757666701337541";"59,12385874439904399";"1. Despertados (Efeito Indutor)"
"3506805";"BOCAINA";"SP";"Pequeno Porte I";"71,879523414586799390";"127,81456447085051309";"1. Despertados (Efeito Indutor)"
"3506904";"BOFETE";"SP";"Pequeno Porte I";"18,265174825467607178";"143,35870579034008188";"1. Despertados (Efeito Indutor)"
"3507001";"BOITUVA";"SP";"Médio Porte";"51,263656033875456330";"79,19835893021797801";"1. Despertados (Efeito Indutor)"
"3507100";"BOM JESUS DOS PERDOES";"SP";"Pequeno Porte II";"64,778876380690604719";"129,56179834391005556";"1. Despertados (Efeito Indutor)"
"3507159";"BOM SUCESSO DE ITARARE";"SP";"Pequeno Porte I";"33,196305661173269641";"134,28236896096262853";"1. Despertados (Efeito Indutor)"
"3507209";"BORA";"SP";"Pequeno Porte I";"0,000000000000000000";"28,28585034261252673";"1. Despertados (Efeito Indutor)"
"3507407";"BORBOREMA";"SP";"Pequeno Porte I";"25,204978501366355204";"93,45189346264069741";"1. Despertados (Efeito Indutor)"
"3507506";"BOTUCATU";"SP";"Grande Porte";"38,047181418567411981";"47,26902177914194425";"2. Constantes (Sustentabilidade)"
"3507605";"BRAGANCA PAULISTA";"SP";"Grande Porte";"79,756948302762793901";"122,16921927765199030";"1. Despertados (Efeito Indutor)"
"3507803";"BRODOWSKI";"SP";"Pequeno Porte II";"29,944506347116561784";"29,79984424424724310";"2. Constantes (Sustentabilidade)"
"3507902";"BROTAS";"SP";"Pequeno Porte II";"59,986509122025076124";"103,01846175500696745";"1. Despertados (Efeito Indutor)"
"3508009";"BURI";"SP";"Pequeno Porte II";"50,638750715004185565";"79,80136261207761095";"1. Despertados (Efeito Indutor)"
"3508306";"CABRALIA PAULISTA";"SP";"Pequeno Porte I";"21,108530429021588048";"52,29175953684185174";"1. Despertados (Efeito Indutor)"
"3508405";"CABREUVA";"SP";"Pequeno Porte II";"51,586161781617029476";"133,37334059791399454";"1. Despertados (Efeito Indutor)"
"3508504";"CACAPAVA";"SP";"Médio Porte";"29,517994936292826225";"93,41919756885886272";"1. Despertados (Efeito Indutor)"
"3508603";"CACHOEIRA PAULISTA";"SP";"Pequeno Porte II";"30,002362108918624983";"46,68381212017496296";"1. Despertados (Efeito Indutor)"
"3508702";"CACONDE";"SP";"Pequeno Porte I";"20,549306934886459430";"19,47839231657449943";"2. Constantes (Sustentabilidade)"
"3508801";"CAFELANDIA";"SP";"Pequeno Porte I";"45,815058542252430129";"164,16652946408532898";"1. Despertados (Efeito Indutor)"
"3509007";"CAIEIRAS";"SP";"Médio Porte";"61,810272015434669868";"14,94917204215387052";"4. Efeito Substituição (Retração Local)"
"3509106";"CAIUA";"SP";"Pequeno Porte I";"57,688002172488694441";"9,16909962838445480";"4. Efeito Substituição (Retração Local)"
"3509205";"CAJAMAR";"SP";"Médio Porte";"8,691300791909272405";"5,79110178390702846";"2. Constantes (Sustentabilidade)"
"3509304";"CAJOBI";"SP";"Pequeno Porte I";"8,853264194738562409";"0,00000000000000000";"4. Efeito Substituição (Retração Local)"
"3509403";"CAJURU";"SP";"Pequeno Porte II";"28,856646350481142349";"105,52027238582121527";"1. Despertados (Efeito Indutor)"
"3509452";"CAMPINA DO MONTE ALEGRE";"SP";"Pequeno Porte I";"12,215275126633027725";"24,65887618093081102";"1. Despertados (Efeito Indutor)"
"3509502";"CAMPINAS";"SP";"Metrópole";"57,965597916648540888";"75,45740453515784907";"1. Despertados (Efeito Indutor)"
"3509601";"CAMPO LIMPO PAULISTA";"SP";"Médio Porte";"16,596700313933457238";"76,88955287231713953";"1. Despertados (Efeito Indutor)"
"3509700";"CAMPOS DO JORDAO";"SP";"Pequeno Porte II";"44,637690493230195443";"51,29772652172604808";"2. Constantes (Sustentabilidade)"
"3509908";"CANANEIA";"SP";"Pequeno Porte I";"58,654013955370722044";"124,80557512343716553";"1. Despertados (Efeito Indutor)"
"3509957";"CANAS";"SP";"Pequeno Porte I";"99,652485936783662623";"187,32527872969728833";"1. Despertados (Efeito Indutor)"
"3510005";"CANDIDO MOTA";"SP";"Pequeno Porte II";"23,755304733280066642";"86,89639193208711276";"1. Despertados (Efeito Indutor)"
"3510153";"CANITAR";"SP";"Pequeno Porte I";"29,999582646008221332";"144,50700884784740197";"1. Despertados (Efeito Indutor)"
"3510203";"CAPAO BONITO";"SP";"Pequeno Porte II";"21,166509089292915746";"51,90613043415420691";"1. Despertados (Efeito Indutor)"
"3510302";"CAPELA DO ALTO";"SP";"Pequeno Porte II";"37,359308087489715433";"76,21719330814312343";"1. Despertados (Efeito Indutor)"
"3510401";"CAPIVARI";"SP";"Médio Porte";"0,000000000000000000";"63,18151630565289878";"1. Despertados (Efeito Indutor)"
"3510500";"CARAGUATATUBA";"SP";"Grande Porte";"0,000000000000000000";"110,20201543988454773";"1. Despertados (Efeito Indutor)"
"3510609";"CARAPICUIBA";"SP";"Grande Porte";"0,000000000000000000";"5,97303381542469491";"1. Despertados (Efeito Indutor)"
"3510708";"CARDOSO";"SP";"Pequeno Porte I";"79,695679518803103747";"42,45440048425654567";"4. Efeito Substituição (Retração Local)"
"3510807";"CASA BRANCA";"SP";"Pequeno Porte II";"0,000000000000000000";"45,74080906245943368";"1. Despertados (Efeito Indutor)"
"3511003";"CASTILHO";"SP";"Pequeno Porte I";"36,443116437337813807";"40,75438729302233298";"2. Constantes (Sustentabilidade)"
"3511102";"CATANDUVA";"SP";"Grande Porte";"13,132374653265094011";"26,06366192602028065";"1. Despertados (Efeito Indutor)"
"3511201";"CATIGUA";"SP";"Pequeno Porte I";"5,128602837521772706";"61,67524316795390149";"1. Despertados (Efeito Indutor)"
"3511300";"CEDRAL";"SP";"Pequeno Porte I";"43,184491073663188843";"122,21390952725428747";"1. Despertados (Efeito Indutor)"
