"cod_municipio","municipio","ano","tipo_orgao_gestor","tem_plano","tem_conselho","tem_fundo","tem_lei_patrimonio","tem_cons_patrimonio","equip_biblioteca","equip_museu","equip_teatro","equip_cinema","gestor_sexo","gestor_idade","gestor_cor_raca","gestor_escolaridade","gestor_escolaridade_agrupada","orcamento_perc_executado"
"1100908","Castanheiras",2014,"Setor subordinado à outra secretaria","Sim","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","50",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1100908","Castanheiras",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","38","Preta","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1100908","Castanheiras",2021,"Não possui estrutura","Não","Não","Não","Não","Não","Não","Não","Não","Não","-","-","-","-","Sem Informação","Sem Informação"
"1100924","Chupinguaia",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1100924","Chupinguaia",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","46",NA,"Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"1100924","Chupinguaia",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Masculino","39","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"1100924","Chupinguaia",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","65","Branca","Ensino médio (2º Grau) completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"1100940","Cujubim",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Sim","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1100940","Cujubim",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","37",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1100940","Cujubim",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","49","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"1100940","Cujubim",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Masculino","44","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","0%"
"1101005","Governador Jorge Teixeira",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101005","Governador Jorge Teixeira",2014,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Não","Não","Não","-","-",NA,"-","Sem Informação",NA
"1101005","Governador Jorge Teixeira",2018,"Não possui estrutura","Não","Não","Não","Não","Não","-","-","-","-","-","-","-","-","Sem Informação",NA
"1101005","Governador Jorge Teixeira",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","30","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"1101104","Itapuã do Oeste",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101104","Itapuã do Oeste",2014,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Não","Não","Não","-","-",NA,"-","Sem Informação",NA
"1101104","Itapuã do Oeste",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","53","Amarela","Mestrado","Mestrado e doutorado",NA
"1101104","Itapuã do Oeste",2021,"Secretaria exclusiva","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","60","Branca","Mestrado","Mestrado e doutorado","71% a 80%"
"1101203","Ministro Andreazza",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"1101203","Ministro Andreazza",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Não","Não","Não","Não","Masculino","38",NA,"Ensino médio incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"1101203","Ministro Andreazza",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Masculino","39","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101203","Ministro Andreazza",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Masculino","47","Parda","Ensino fundamental (1º Grau) incompleto","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"1101302","Mirante da Serra",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101302","Mirante da Serra",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","38",NA,"Ensino médio incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"1101302","Mirante da Serra",2018,"Não possui estrutura","Não","Não","Não","Não","Não","-","-","-","-","-","-","-","-","Sem Informação",NA
"1101302","Mirante da Serra",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Feminino","38","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","0%"
"1101401","Monte Negro",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1101401","Monte Negro",2014,"Secretaria exclusiva","Não","Não","Não","Sim","Não","Sim","Sim","Não","Não","Masculino","56",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101401","Monte Negro",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","-","-","-","-","Masculino","46","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"1101401","Monte Negro",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Sim","Não","Sim","Não","Não","Não","Masculino","38","Preta","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","0%"
"1101435","Nova União",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101435","Nova União",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","41",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1101435","Nova União",2018,"Não possui estrutura","Não","Não","Não","Não","Não","-","-","-","-","-","-","-","-","Sem Informação",NA
"1101435","Nova União",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Feminino","58","Preta","Especialização","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"1101450","Parecis",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino médio (2º Grau) incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"1101450","Parecis",2014,"Não possui estrutura","Não","Não","Não","Não","Não","Sim","Não","Não","Não","-","-",NA,"-","Sem Informação",NA
"1101450","Parecis",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Masculino","(*) Não soube informar","Parda","Ensino fundamental (1º Grau) completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101450","Parecis",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Masculino","37","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"1101468","Pimenteiras do Oeste",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Não","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101468","Pimenteiras do Oeste",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","35",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1101468","Pimenteiras do Oeste",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","-","-","-","-","Masculino","48","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101468","Pimenteiras do Oeste",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","46","Preta","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"1101476","Primavera de Rondônia",2006,"Não possui estrutura específica","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Não aplicável","Sem Informação",NA
"1101476","Primavera de Rondônia",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","37",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1101476","Primavera de Rondônia",2018,"Setor subordinado a outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","53","Branca","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu",NA
"1101476","Primavera de Rondônia",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","57","Preta","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Até 10%"
"1101484","São Felipe DOeste",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1101484","São Felipe DOeste",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","29",NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101484","São Felipe DOeste",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","64","Preta","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"1101484","São Felipe DOeste",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","54","Parda","Ensino superior incompleto","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"1101492","São Francisco do Guaporé",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Sim",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1101492","São Francisco do Guaporé",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","30",NA,"Ensino médio completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101492","São Francisco do Guaporé",2018,"Não possui estrutura","Não","Não","Não","Não","Não","-","-","-","-","-","-","-","-","Sem Informação",NA
"1101492","São Francisco do Guaporé",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Não","Não","Não","Não","Masculino","41","Branca","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","0%"
"1101500","Seringueiras",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Ensino superior completo","Ensino Médio a Pós-graduação lato sensu",NA
"1101500","Seringueiras",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","48",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1101500","Seringueiras",2018,"Não possui estrutura","Não","Não","Não","Não","Não","Não","Não","Não","Não","-","-","-","-","Sem Informação",NA
"1101500","Seringueiras",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","32","Parda","Ensino superior completo","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
"1101559","Teixeirópolis",2006,"Secretaria municipal em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1101559","Teixeirópolis",2014,"Secretaria em conjunto com outras políticas","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","45",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1101559","Teixeirópolis",2018,"Não possui estrutura","Não","Não","Não","Não","Não","-","-","-","-","-","-","-","-","Sem Informação",NA
"1101559","Teixeirópolis",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","49","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu","0%"
"1101609","Theobroma",2006,"Não possui estrutura específica","Não","Não","Não","Não","Não","Sim","Não","Não","Não",NA,NA,NA,"Não aplicável","Sem Informação",NA
"1101609","Theobroma",2014,"Setor subordinado à outra secretaria","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Feminino","62",NA,"Pós-graduação","Ensino Médio a Pós-graduação lato sensu",NA
"1101609","Theobroma",2018,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","-","-","-","-","Feminino","52","Branca","Especialização","Ensino Médio a Pós-graduação lato sensu",NA
"1101609","Theobroma",2021,"Secretaria em conjunto com outras políticas setoriais","Não","Não","Não","Não","Não","Sim","Não","Não","Não","Masculino","36","Parda","Especialização","Ensino Médio a Pós-graduação lato sensu","Sem Informação"
